datetime,Open,High,Low,Close,price,total_liquidations,long_liquidations,short_liquidations,liquidation_count,Volume
2024-09-30 21:10:00,64002.76,64079.07,64002.76,64079.07,64037.79066666667,0.0,0.0,0.0,0,0.0
2024-09-30 21:15:00,64002.76,64079.07,64002.76,64079.07,64037.79066666667,0.0,0.0,0.0,0,0.0
2024-09-30 21:20:00,64002.76,64079.07,64002.76,64079.07,64037.79066666667,0.0,0.0,0.0,0,0.0
2024-09-30 21:25:00,64000.95,64000.95,64000.95,64000.95,64000.95,768.0114,768.0114,0.0,1,768.0114
2024-09-30 21:30:00,64000.95,64000.95,64000.95,64000.95,64000.95,0.0,0.0,0.0,0,0.0
2024-09-30 21:35:00,64000.95,64000.95,64000.95,64000.95,64000.95,0.0,0.0,0.0,0,0.0
2024-09-30 21:40:00,64000.95,64000.95,64000.95,64000.95,64000.95,0.0,0.0,0.0,0,0.0
2024-09-30 21:45:00,64000.95,64000.95,64000.95,64000.95,64000.95,0.0,0.0,0.0,0,0.0
2024-09-30 21:50:00,64000.95,64000.95,64000.95,64000.95,64000.95,0.0,0.0,0.0,0,0.0
2024-09-30 21:55:00,64000.95,64000.95,64000.95,64000.95,64000.95,0.0,0.0,0.0,0,0.0
2024-09-30 22:00:00,63434.87,63434.87,63396.52,63396.52,63415.695,5200.432140000001,0.0,5200.432140000001,2,5200.432140000001
2024-09-30 22:05:00,63434.87,63434.87,63396.52,63396.52,63415.695,0.0,0.0,0.0,0,0.0
2024-09-30 22:10:00,63434.87,63434.87,63396.52,63396.52,63415.695,0.0,0.0,0.0,0,0.0
2024-09-30 22:15:00,63407.98,63827.6,63314.22,63314.22,63425.3025,60983.43652,63.8276,60919.60892,8,60983.43652
2024-09-30 22:20:00,63407.98,63827.6,63314.22,63314.22,63425.3025,0.0,0.0,0.0,0,0.0
2024-09-30 22:25:00,63338.42,63339.67,63306.23,63306.23,63328.10666666667,7788.001390000001,0.0,7788.001390000001,3,7788.001390000001
2024-09-30 22:30:00,63338.42,63339.67,63306.23,63306.23,63328.10666666667,0.0,0.0,0.0,0,0.0
2024-09-30 22:35:00,63338.42,63339.67,63306.23,63306.23,63328.10666666667,0.0,0.0,0.0,0,0.0
2024-09-30 22:40:00,63338.42,63339.67,63306.23,63306.23,63328.10666666667,0.0,0.0,0.0,0,0.0
2024-09-30 22:45:00,63285.5,63285.5,63285.5,63285.5,63285.5,9239.683,0.0,9239.683,1,9239.683
2024-09-30 22:50:00,63275.73,63275.73,63253.77,63253.77,63261.065,3226.3818899999997,0.0,3226.3818899999997,4,3226.3818899999997
2024-09-30 22:55:00,63251.52,63251.52,63199.88,63200.52,63218.88809523809,56078.91193,0.0,56078.91193,21,56078.91193
2024-09-30 23:00:00,63204.91,63625.39,63023.68,63061.94,63159.42574074074,455237.32133,763.42152,454473.89981,54,455237.32133
2024-09-30 23:05:00,63794.9,63794.9,63794.9,63794.9,63794.9,574.1541,574.1541,0.0,1,574.1541
2024-09-30 23:10:00,63794.9,63794.9,63794.9,63794.9,63794.9,0.0,0.0,0.0,0,0.0
2024-09-30 23:15:00,63794.9,63794.9,63794.9,63794.9,63794.9,0.0,0.0,0.0,0,0.0
2024-09-30 23:20:00,63127.04,63127.04,63127.04,63127.04,63127.04,1262.5408,0.0,1262.5408,1,1262.5408
2024-09-30 23:25:00,63102.07,63102.07,63088.37,63088.37,63095.22,10031.845430000001,0.0,10031.845430000001,2,10031.845430000001
2024-09-30 23:30:00,63070.5,63467.79,62899.09,62899.09,62979.71787878788,80157.4953,253.87116,79903.62414,33,80157.4953
2024-09-30 23:35:00,62903.82,62906.29,62801.3,62810.06,62864.23764705883,253751.24268,0.0,253751.24268,34,253751.24268
2024-09-30 23:40:00,62800.24,62925.23,62587.27,62587.27,62697.712,430796.09645,0.0,430796.09645,40,430796.09645
2024-09-30 23:45:00,63305.25,63480.21,63305.25,63480.21,63400.60571428571,29804.33743,29804.33743,0.0,7,29804.33743
2024-09-30 23:50:00,63495.19,63511.97,63495.19,63511.97,63503.77666666667,31748.025120000002,31748.025120000002,0.0,3,31748.025120000002
2024-09-30 23:55:00,63544.78,63588.36,63449.89,63588.36,63549.63285714285,42386.46076,42386.46076,0.0,7,42386.46076
2024-10-01 00:00:00,63600.41,63733.98,63065.01,63571.2,63610.987499999996,54375.46566,48132.02967,6243.435990000001,12,54375.46566
2024-10-01 00:05:00,63600.41,63733.98,63065.01,63571.2,63610.987499999996,0.0,0.0,0.0,0,0.0
2024-10-01 00:10:00,62929.94,62929.94,62929.94,62929.94,62929.94,629.2994,0.0,629.2994,1,629.2994
2024-10-01 00:15:00,62871.28,62871.28,62806.45,62806.45,62834.094,6913.692849999999,0.0,6913.692849999999,5,6913.692849999999
2024-10-01 00:20:00,62802.51,62802.51,62748.01,62748.01,62772.50600000001,8157.652810000001,0.0,8157.652810000001,5,8157.652810000001
2024-10-01 00:25:00,63472.5,63599.33,63472.5,63599.33,63538.590000000004,42686.72217,42686.72217,0.0,10,42686.72217
2024-10-01 00:30:00,63621.23,63667.27,63621.23,63667.27,63648.1125,12092.05506,12092.05506,0.0,4,12092.05506
2024-10-01 00:35:00,63621.23,63667.27,63621.23,63667.27,63648.1125,0.0,0.0,0.0,0,0.0
2024-10-01 00:40:00,63621.23,63667.27,63621.23,63667.27,63648.1125,0.0,0.0,0.0,0,0.0
2024-10-01 00:45:00,63667.92,63727.49,63667.92,63727.49,63704.53199999999,50445.91012,50445.91012,0.0,5,50445.91012
2024-10-01 00:50:00,63738.92,63881.13,63738.92,63847.75,63793.46000000001,877658.89877,877658.89877,0.0,11,877658.89877
2024-10-01 00:55:00,63853.38,63853.38,63810.54,63810.54,63831.96,224380.39176,224380.39176,0.0,2,224380.39176
2024-10-01 01:00:00,63295.14,63851.6,63295.14,63851.6,63694.182499999995,5933.849609999999,5807.25933,126.59028,4,5933.849609999999
2024-10-01 01:05:00,63326.26,63884.48,63077.21,63884.48,63651.81666666667,136537.45582,136220.82452,316.6313,6,136537.45582
2024-10-01 01:10:00,63842.65,63860.42,63818.7,63860.42,63840.59,80511.89105,80511.89105,0.0,3,80511.89105
2024-10-01 01:15:00,63842.65,63860.42,63818.7,63860.42,63840.59,0.0,0.0,0.0,0,0.0
2024-10-01 01:20:00,63223.14,63223.14,63223.14,63223.14,63223.14,22191.32214,0.0,22191.32214,1,22191.32214
2024-10-01 01:25:00,63223.14,63223.14,63223.14,63223.14,63223.14,0.0,0.0,0.0,0,0.0
2024-10-01 01:30:00,63223.14,63223.14,63223.14,63223.14,63223.14,0.0,0.0,0.0,0,0.0
2024-10-01 01:35:00,63223.14,63223.14,63223.14,63223.14,63223.14,0.0,0.0,0.0,0,0.0
2024-10-01 01:40:00,63223.14,63223.14,63223.14,63223.14,63223.14,0.0,0.0,0.0,0,0.0
2024-10-01 01:45:00,63223.14,63223.14,63223.14,63223.14,63223.14,0.0,0.0,0.0,0,0.0
2024-10-01 01:50:00,63223.14,63223.14,63223.14,63223.14,63223.14,0.0,0.0,0.0,0,0.0
2024-10-01 01:55:00,63223.14,63223.14,63223.14,63223.14,63223.14,0.0,0.0,0.0,0,0.0
2024-10-01 02:00:00,63147.27,63147.27,63104.88,63104.88,63131.0475,66683.12431,0.0,66683.12431,4,66683.12431
2024-10-01 02:05:00,63087.27,63087.27,63012.59,63012.59,63045.68875,36329.76221,0.0,36329.76221,8,36329.76221
2024-10-01 02:10:00,63010.71,63010.71,62932.59,62932.59,62966.36083333333,27130.2909,0.0,27130.2909,12,27130.2909
2024-10-01 02:15:00,62931.21,62931.21,62921.28,62921.28,62924.93333333333,32719.50604,0.0,32719.50604,3,32719.50604
2024-10-01 02:20:00,62931.21,62931.21,62921.28,62921.28,62924.93333333333,0.0,0.0,0.0,0,0.0
2024-10-01 02:25:00,62931.21,62931.21,62921.28,62921.28,62924.93333333333,0.0,0.0,0.0,0,0.0
2024-10-01 02:30:00,63638.43,63638.43,63638.43,63638.43,63638.43,190.91529,190.91529,0.0,1,190.91529
2024-10-01 02:35:00,63638.43,63638.43,63638.43,63638.43,63638.43,0.0,0.0,0.0,0,0.0
2024-10-01 02:40:00,63638.43,63638.43,63638.43,63638.43,63638.43,0.0,0.0,0.0,0,0.0
2024-10-01 02:45:00,63638.43,63638.43,63638.43,63638.43,63638.43,0.0,0.0,0.0,0,0.0
2024-10-01 02:50:00,63638.43,63638.43,63638.43,63638.43,63638.43,0.0,0.0,0.0,0,0.0
2024-10-01 02:55:00,63647.7,63687.8,63647.7,63687.8,63671.06,6750.786120000001,6750.786120000001,0.0,3,6750.786120000001
2024-10-01 03:00:00,63693.23,63700.49,63693.23,63700.49,63696.86,5668.8354100000015,5668.8354100000015,0.0,2,5668.8354100000015
2024-10-01 03:05:00,63720.27,63809.66,63720.27,63809.66,63775.651818181825,79849.96952,79849.96952,0.0,11,79849.96952
2024-10-01 03:10:00,63811.28,63857.62,63811.28,63857.62,63835.183999999994,48512.62961,48512.62961,0.0,10,48512.62961
2024-10-01 03:15:00,63862.27,63938.13,63862.27,63938.13,63898.384545454544,124005.47029,124005.47029,0.0,11,124005.47029
2024-10-01 03:20:00,63880.2,63880.2,63880.2,63880.2,63880.2,6388.02,6388.02,0.0,1,6388.02
2024-10-01 03:25:00,63880.2,63880.2,63880.2,63880.2,63880.2,0.0,0.0,0.0,0,0.0
2024-10-01 03:30:00,63880.2,63880.2,63880.2,63880.2,63880.2,0.0,0.0,0.0,0,0.0
2024-10-01 03:35:00,63880.2,63880.2,63880.2,63880.2,63880.2,0.0,0.0,0.0,0,0.0
2024-10-01 03:40:00,63909.8,63962.82,63909.8,63955.37,63943.202222222215,16877.31333,16877.31333,0.0,9,16877.31333
2024-10-01 03:45:00,63980.27,63980.27,63980.27,63980.27,63980.27,319.90135,319.90135,0.0,1,319.90135
2024-10-01 03:50:00,63980.27,63980.27,63980.27,63980.27,63980.27,0.0,0.0,0.0,0,0.0
2024-10-01 03:55:00,63963.97,63985.88,63963.97,63985.88,63977.37666666667,3966.78368,3966.78368,0.0,3,3966.78368
2024-10-01 04:00:00,63995.3,63995.3,63991.14,63991.14,63993.22,4287.43966,4287.43966,0.0,2,4287.43966
2024-10-01 04:05:00,64001.86,64079.13,63548.43,64057.13,64001.99153846154,30039.42943,29848.78414,190.64529,13,30039.42943
2024-10-01 04:10:00,64001.86,64079.13,63548.43,64057.13,64001.99153846154,0.0,0.0,0.0,0,0.0
2024-10-01 04:15:00,29964.01,29964.01,29964.01,29964.01,29964.01,29.96401,29.96401,0.0,1,29.96401
2024-10-01 04:20:00,63933.06,63933.06,63933.06,63933.06,63933.06,383.59836,383.59836,0.0,1,383.59836
2024-10-01 04:25:00,63988.83,63988.83,63988.83,63988.83,63988.83,831.85479,831.85479,0.0,1,831.85479
2024-10-01 04:30:00,63988.83,63988.83,63988.83,63988.83,63988.83,0.0,0.0,0.0,0,0.0
2024-10-01 04:35:00,64028.05,64089.16,64028.05,64086.02,64070.315714285716,7559.317510000001,7559.317510000001,0.0,7,7559.317510000001
2024-10-01 04:40:00,64028.05,64089.16,64028.05,64086.02,64070.315714285716,0.0,0.0,0.0,0,0.0
2024-10-01 04:45:00,64028.05,64089.16,64028.05,64086.02,64070.315714285716,0.0,0.0,0.0,0,0.0
2024-10-01 04:50:00,64028.05,64089.16,64028.05,64086.02,64070.315714285716,0.0,0.0,0.0,0,0.0
2024-10-01 04:55:00,64028.05,64089.16,64028.05,64086.02,64070.315714285716,0.0,0.0,0.0,0,0.0
2024-10-01 05:00:00,64105.65,64114.16,64105.65,64114.16,64109.905,961.6868700000001,961.6868700000001,0.0,2,961.6868700000001
2024-10-01 05:05:00,64010.33,64010.33,63472.69,63472.69,63803.86666666667,18226.0943,1151.94069,17074.15361,3,18226.0943
2024-10-01 05:10:00,63467.05,63467.05,63467.05,63467.05,63467.05,7171.776650000001,0.0,7171.776650000001,1,7171.776650000001
2024-10-01 05:15:00,63467.05,63467.05,63467.05,63467.05,63467.05,0.0,0.0,0.0,0,0.0
2024-10-01 05:20:00,63467.05,63467.05,63467.05,63467.05,63467.05,0.0,0.0,0.0,0,0.0
2024-10-01 05:25:00,63428.01,63428.01,63399.07,63399.07,63413.54,6466.9656,0.0,6466.9656,2,6466.9656
2024-10-01 05:30:00,63428.01,63428.01,63399.07,63399.07,63413.54,0.0,0.0,0.0,0,0.0
2024-10-01 05:35:00,63428.01,63428.01,63399.07,63399.07,63413.54,0.0,0.0,0.0,0,0.0
2024-10-01 05:40:00,63532.57,63902.49,63532.57,63902.49,63717.53,2168.61554,1469.7572699999998,698.85827,2,2168.61554
2024-10-01 05:45:00,63532.57,63902.49,63532.57,63902.49,63717.53,0.0,0.0,0.0,0,0.0
2024-10-01 05:50:00,63532.57,63902.49,63532.57,63902.49,63717.53,0.0,0.0,0.0,0,0.0
2024-10-01 05:55:00,63532.57,63902.49,63532.57,63902.49,63717.53,0.0,0.0,0.0,0,0.0
2024-10-01 06:00:00,63532.57,63902.49,63532.57,63902.49,63717.53,0.0,0.0,0.0,0,0.0
2024-10-01 06:05:00,64117.46,64176.4,64117.46,64150.58,64140.47375,184885.85559000002,184885.85559000002,0.0,8,184885.85559000002
2024-10-01 06:10:00,64117.46,64176.4,64117.46,64150.58,64140.47375,0.0,0.0,0.0,0,0.0
2024-10-01 06:15:00,64154.25,64188.69,64154.25,64188.69,64178.26181818182,15210.3321,15210.3321,0.0,11,15210.3321
2024-10-01 06:20:00,64188.21,64223.66,64166.44,64223.66,64193.612,3145.58336,3145.58336,0.0,5,3145.58336
2024-10-01 06:25:00,64201.9,64274.48,64134.4,64260.57,64238.35090909091,215941.9247,215941.9247,0.0,11,215941.9247
2024-10-01 06:30:00,64232.41,64232.41,64232.41,64232.41,64232.41,385.39446,385.39446,0.0,1,385.39446
2024-10-01 06:35:00,63680.46,63680.46,63680.46,63680.46,63680.46,318.4023,0.0,318.4023,1,318.4023
2024-10-01 06:40:00,63680.46,63680.46,63680.46,63680.46,63680.46,0.0,0.0,0.0,0,0.0
2024-10-01 06:45:00,64179.84,64179.84,64179.84,64179.84,64179.84,320.8992,320.8992,0.0,1,320.8992
2024-10-01 06:50:00,63734.48,63734.48,63734.48,63734.48,63734.48,509.87584,0.0,509.87584,1,509.87584
2024-10-01 06:55:00,64254.89,64324.53,63800.28,63800.28,64268.041176470586,24175.830680000003,24048.230120000004,127.60056,17,24175.830680000003
2024-10-01 07:00:00,64254.89,64324.53,63800.28,63800.28,64268.041176470586,0.0,0.0,0.0,0,0.0
2024-10-01 07:05:00,64254.89,64324.53,63800.28,63800.28,64268.041176470586,0.0,0.0,0.0,0,0.0
2024-10-01 07:10:00,64254.89,64324.53,63800.28,63800.28,64268.041176470586,0.0,0.0,0.0,0,0.0
2024-10-01 07:15:00,64254.89,64324.53,63800.28,63800.28,64268.041176470586,0.0,0.0,0.0,0,0.0
2024-10-01 07:20:00,64254.89,64324.53,63800.28,63800.28,64268.041176470586,0.0,0.0,0.0,0,0.0
2024-10-01 07:25:00,64254.89,64324.53,63800.28,63800.28,64268.041176470586,0.0,0.0,0.0,0,0.0
2024-10-01 07:30:00,64296.96,64296.96,64296.96,64296.96,64296.96,192.89088,192.89088,0.0,1,192.89088
2024-10-01 07:35:00,64287.55,64346.45,64287.55,64346.45,64328.68833333333,24701.4046,24701.4046,0.0,6,24701.4046
2024-10-01 07:40:00,64287.55,64346.45,64287.55,64346.45,64328.68833333333,0.0,0.0,0.0,0,0.0
2024-10-01 07:45:00,64287.55,64346.45,64287.55,64346.45,64328.68833333333,0.0,0.0,0.0,0,0.0
2024-10-01 07:50:00,64287.55,64346.45,64287.55,64346.45,64328.68833333333,0.0,0.0,0.0,0,0.0
2024-10-01 07:55:00,64287.55,64346.45,64287.55,64346.45,64328.68833333333,0.0,0.0,0.0,0,0.0
2024-10-01 08:00:00,63774.95,63774.95,63774.95,63774.95,63774.95,191.32485,0.0,191.32485,1,191.32485
2024-10-01 08:05:00,63774.95,63774.95,63774.95,63774.95,63774.95,0.0,0.0,0.0,0,0.0
2024-10-01 08:10:00,63774.95,63774.95,63774.95,63774.95,63774.95,0.0,0.0,0.0,0,0.0
2024-10-01 08:15:00,63774.95,63774.95,63774.95,63774.95,63774.95,0.0,0.0,0.0,0,0.0
2024-10-01 08:20:00,63774.95,63774.95,63774.95,63774.95,63774.95,0.0,0.0,0.0,0,0.0
2024-10-01 08:25:00,63774.95,63774.95,63774.95,63774.95,63774.95,0.0,0.0,0.0,0,0.0
2024-10-01 08:30:00,63774.95,63774.95,63774.95,63774.95,63774.95,0.0,0.0,0.0,0,0.0
2024-10-01 08:35:00,63774.95,63774.95,63774.95,63774.95,63774.95,0.0,0.0,0.0,0,0.0
2024-10-01 08:40:00,63612.49,63612.49,63591.84,63591.84,63602.16499999999,12464.16584,0.0,12464.16584,2,12464.16584
2024-10-01 08:45:00,63583.81,63594.4,63568.3,63594.4,63580.878000000004,10743.582760000001,0.0,10743.582760000001,5,10743.582760000001
2024-10-01 08:50:00,63583.81,63594.4,63568.3,63594.4,63580.878000000004,0.0,0.0,0.0,0,0.0
2024-10-01 08:55:00,63583.81,63594.4,63568.3,63594.4,63580.878000000004,0.0,0.0,0.0,0,0.0
2024-10-01 09:00:00,63583.81,63594.4,63568.3,63594.4,63580.878000000004,0.0,0.0,0.0,0,0.0
2024-10-01 09:05:00,64306.5,64327.3,64306.5,64327.3,64319.670000000006,5596.41887,5596.41887,0.0,3,5596.41887
2024-10-01 09:10:00,64306.5,64327.3,64306.5,64327.3,64319.670000000006,0.0,0.0,0.0,0,0.0
2024-10-01 09:15:00,65051.66,65051.66,65051.66,65051.66,65051.66,325.2583,0.0,325.2583,1,325.2583
2024-10-01 09:20:00,65051.66,65051.66,65051.66,65051.66,65051.66,0.0,0.0,0.0,0,0.0
2024-10-01 09:25:00,65051.66,65051.66,65051.66,65051.66,65051.66,0.0,0.0,0.0,0,0.0
2024-10-01 09:30:00,65051.66,65051.66,65051.66,65051.66,65051.66,0.0,0.0,0.0,0,0.0
2024-10-01 09:35:00,65051.66,65051.66,65051.66,65051.66,65051.66,0.0,0.0,0.0,0,0.0
2024-10-01 09:40:00,65051.66,65051.66,65051.66,65051.66,65051.66,0.0,0.0,0.0,0,0.0
2024-10-01 09:45:00,65051.66,65051.66,65051.66,65051.66,65051.66,0.0,0.0,0.0,0,0.0
2024-10-01 09:50:00,65051.66,65051.66,65051.66,65051.66,65051.66,0.0,0.0,0.0,0,0.0
2024-10-01 09:55:00,65051.66,65051.66,65051.66,65051.66,65051.66,0.0,0.0,0.0,0,0.0
2024-10-01 10:00:00,65051.66,65051.66,65051.66,65051.66,65051.66,0.0,0.0,0.0,0,0.0
2024-10-01 10:05:00,63597.0,63597.0,63512.78,63512.78,63543.71166666667,15821.50303,0.0,15821.50303,6,15821.50303
2024-10-01 10:10:00,63501.59,63501.59,63441.84,63441.84,63458.10666666667,69831.32982,0.0,69831.32982,6,69831.32982
2024-10-01 10:15:00,63501.59,63501.59,63441.84,63441.84,63458.10666666667,0.0,0.0,0.0,0,0.0
2024-10-01 10:20:00,63501.59,63501.59,63441.84,63441.84,63458.10666666667,0.0,0.0,0.0,0,0.0
2024-10-01 10:25:00,63501.59,63501.59,63441.84,63441.84,63458.10666666667,0.0,0.0,0.0,0,0.0
2024-10-01 10:30:00,63501.59,63501.59,63441.84,63441.84,63458.10666666667,0.0,0.0,0.0,0,0.0
2024-10-01 10:35:00,63501.59,63501.59,63441.84,63441.84,63458.10666666667,0.0,0.0,0.0,0,0.0
2024-10-01 10:40:00,63501.59,63501.59,63441.84,63441.84,63458.10666666667,0.0,0.0,0.0,0,0.0
2024-10-01 10:45:00,63501.59,63501.59,63441.84,63441.84,63458.10666666667,0.0,0.0,0.0,0,0.0
2024-10-01 10:50:00,63501.59,63501.59,63441.84,63441.84,63458.10666666667,0.0,0.0,0.0,0,0.0
2024-10-01 10:55:00,63501.59,63501.59,63441.84,63441.84,63458.10666666667,0.0,0.0,0.0,0,0.0
2024-10-01 11:00:00,63633.81,64214.14,63633.81,64214.14,63923.975,6735.52074,5971.91502,763.60572,2,6735.52074
2024-10-01 11:05:00,63633.81,64214.14,63633.81,64214.14,63923.975,0.0,0.0,0.0,0,0.0
2024-10-01 11:10:00,64178.69,64178.69,64178.69,64178.69,64178.69,577.60821,577.60821,0.0,1,577.60821
2024-10-01 11:15:00,64178.69,64178.69,64178.69,64178.69,64178.69,0.0,0.0,0.0,0,0.0
2024-10-01 11:20:00,64178.69,64178.69,64178.69,64178.69,64178.69,0.0,0.0,0.0,0,0.0
2024-10-01 11:25:00,63548.08,63742.74,63548.08,63742.74,63645.41,572.32204,0.0,572.32204,2,572.32204
2024-10-01 11:30:00,63634.3,69663.8,63634.3,69663.8,66649.05,1405.9841000000001,0.0,1405.9841000000001,2,1405.9841000000001
2024-10-01 11:35:00,63856.57,63856.57,63856.57,63856.57,63856.57,127.71314,0.0,127.71314,1,127.71314
2024-10-01 11:40:00,63517.58,63517.58,63510.34,63510.34,63513.96,2730.9591,0.0,2730.9591,2,2730.9591
2024-10-01 11:45:00,63517.58,63517.58,63510.34,63510.34,63513.96,0.0,0.0,0.0,0,0.0
2024-10-01 11:50:00,63517.58,63517.58,63510.34,63510.34,63513.96,0.0,0.0,0.0,0,0.0
2024-10-01 11:55:00,63463.23,63463.23,63437.92,63437.92,63447.090000000004,8056.810590000001,0.0,8056.810590000001,3,8056.810590000001
2024-10-01 12:00:00,63421.88,63778.19,63407.11,63778.19,63506.4275,2036.18615,1211.78561,824.40054,4,2036.18615
2024-10-01 12:05:00,63421.88,63778.19,63407.11,63778.19,63506.4275,0.0,0.0,0.0,0,0.0
2024-10-01 12:10:00,63421.88,63778.19,63407.11,63778.19,63506.4275,0.0,0.0,0.0,0,0.0
2024-10-01 12:15:00,63469.38,63469.38,63469.38,63469.38,63469.38,126.93876,0.0,126.93876,1,126.93876
2024-10-01 12:20:00,63469.38,63469.38,63469.38,63469.38,63469.38,0.0,0.0,0.0,0,0.0
2024-10-01 12:25:00,63971.53,63971.53,63971.53,63971.53,63971.53,511.77224,511.77224,0.0,1,511.77224
2024-10-01 12:30:00,63971.53,63971.53,63971.53,63971.53,63971.53,0.0,0.0,0.0,0,0.0
2024-10-01 12:35:00,63971.53,63971.53,63971.53,63971.53,63971.53,0.0,0.0,0.0,0,0.0
2024-10-01 12:40:00,63405.37,63405.37,63335.5,63335.5,63376.15157894736,86176.71348,0.0,86176.71348,19,86176.71348
2024-10-01 12:45:00,63342.07,63385.75,63297.22,63317.02,63324.844615384616,23114.13059,0.0,23114.13059,13,23114.13059
2024-10-01 12:50:00,63342.07,63385.75,63297.22,63317.02,63324.844615384616,0.0,0.0,0.0,0,0.0
2024-10-01 12:55:00,63342.07,63385.75,63297.22,63317.02,63324.844615384616,0.0,0.0,0.0,0,0.0
2024-10-01 13:00:00,63367.45,63669.27,63320.7,63320.7,63426.5275,3103.6169,0.0,3103.6169,4,3103.6169
2024-10-01 13:05:00,63382.45,63382.45,63269.39,63269.39,63289.70411764706,97557.24322,0.0,97557.24322,17,97557.24322
2024-10-01 13:10:00,63266.84,63266.84,63241.23,63241.23,63254.5475,5313.19427,0.0,5313.19427,4,5313.19427
2024-10-01 13:15:00,63248.56,63723.92,63163.68,63163.68,63240.83363636364,116607.31486,1083.30664,115524.00822,22,116607.31486
2024-10-01 13:20:00,63161.03,63692.32,63129.02,63692.32,63207.219999999994,12067.2735,509.53856,11557.73494,10,12067.2735
2024-10-01 13:25:00,63155.98,63652.29,63106.86,63106.86,63159.098125,106696.18383,827.4797699999999,105868.70406,16,106696.18383
2024-10-01 13:30:00,63104.63,63104.63,62837.35,62849.42,63000.192745098044,341596.14151,0.0,341596.14151,51,341596.14151
2024-10-01 13:35:00,62852.39,63083.95,62528.28,62541.24,62689.789436619714,382654.2552,1387.8468999999998,381266.4083,71,382654.2552
2024-10-01 13:40:00,62514.43,66651.64,62240.94,63021.75,62532.72925373134,701167.18779,4718.33556,696448.8522300001,67,701167.18779
2024-10-01 13:45:00,61967.68,62985.87,61967.68,62985.87,62411.64333333333,12269703.18644,2141.51958,12267561.66686,3,12269703.18644
2024-10-01 13:50:00,62378.72,62378.72,62378.72,62378.72,62378.72,124.75744,0.0,124.75744,1,124.75744
2024-10-01 13:55:00,63018.62,63187.59,60075.13,63171.54,62983.69681818182,119928.98106,119928.98106,0.0,22,119928.98106
2024-10-01 14:00:00,63195.6,63315.25,63195.6,63315.25,63263.421111111114,13349.12174,13349.12174,0.0,9,13349.12174
2024-10-01 14:05:00,62932.56,62932.56,62412.02,62412.02,62494.52125,70692.19234000001,2706.10008,67986.09226,16,70692.19234000001
2024-10-01 14:10:00,62408.2,63017.41,62297.82,63017.41,62421.167,94616.46229000001,1134.25776,93482.20453000002,20,94616.46229000001
2024-10-01 14:15:00,62411.84,62411.84,62355.32,62355.32,62383.58,748.82904,0.0,748.82904,2,748.82904
2024-10-01 14:20:00,63037.02,65413.25,62772.29,62772.29,63244.690434782606,158510.63717,157744.16489000001,766.47228,23,158510.63717
2024-10-01 14:25:00,62535.68,62535.68,62433.28,62433.28,62481.93000000001,27799.03621,0.0,27799.03621,5,27799.03621
2024-10-01 14:30:00,62433.85,62904.01,62325.31,62899.16,62428.71692307693,121803.98942,1698.1148699999999,120105.87455,26,121803.98942
2024-10-01 14:35:00,62402.24,63014.68,62203.09,63014.68,62381.717222222214,170398.04371,39675.482449999996,130722.56125999999,36,170398.04371
2024-10-01 14:40:00,63041.36,63180.32,63041.36,63180.32,63123.63076923077,63773.43148,63773.43148,0.0,13,63773.43148
2024-10-01 14:45:00,62404.32,62862.45,62258.97,62862.45,62353.91476190476,129340.6578,9429.367499999998,119911.29030000001,21,129340.6578
2024-10-01 14:50:00,62808.96,62848.83,62213.16,62303.95,62355.88444444444,164644.36641,16260.631440000001,148383.73497,45,164644.36641
2024-10-01 14:55:00,62373.96,64652.42,62291.97,62331.18,62508.731538461536,57218.77526,0.0,57218.77526,13,57218.77526
2024-10-01 15:00:00,62341.69,62779.49,61821.16,61878.0,62149.17533333333,2451330.63527,22467.82038,2428862.81489,90,2451330.63527
2024-10-01 15:05:00,61872.2,63118.48,61555.74,61680.04,61838.6375,1672671.1518400002,20486.016229999997,1652185.13561,52,1672671.1518400002
2024-10-01 15:10:00,61665.85,62440.84,61464.85,62440.84,61915.51725,2011499.9681999998,49777.19535,1961722.7728499998,40,2011499.9681999998
2024-10-01 15:15:00,62454.62,62461.24,62410.44,62424.6,62437.725,22532.7419,22532.7419,0.0,4,22532.7419
2024-10-01 15:20:00,62474.0,62499.01,62474.0,62499.01,62484.97,58180.914280000005,58180.914280000005,0.0,6,58180.914280000005
2024-10-01 15:25:00,61847.53,62613.27,61847.53,62613.27,62523.06066666667,85601.18436,84920.86153,680.32283,15,85601.18436
2024-10-01 15:30:00,62620.25,62802.22,62620.25,62802.22,62704.42846153846,24204.890190000002,24204.890190000002,0.0,13,24204.890190000002
2024-10-01 15:35:00,62797.22,62891.77,62405.88,62859.46,62801.91,48891.78884,48766.97708,124.81176,11,48891.78884
2024-10-01 15:40:00,62357.16,63073.9,62357.16,63065.28,62945.63058823529,345225.92541,307250.41497000004,37975.51044,17,345225.92541
2024-10-01 15:45:00,62357.16,63073.9,62357.16,63065.28,62945.63058823529,0.0,0.0,0.0,0,0.0
2024-10-01 15:50:00,62356.46,62356.46,62356.46,62356.46,62356.46,187.06938,0.0,187.06938,1,187.06938
2024-10-01 15:55:00,62356.46,62356.46,62356.46,62356.46,62356.46,0.0,0.0,0.0,0,0.0
2024-10-01 16:00:00,62307.25,63018.11,62307.25,63000.4,62799.35,11589.69642,11402.77467,186.92175,4,11589.69642
